Wall time,Step,Value
1535179592.4328208,2725,0.04484906420111656
1535180231.7564013,2735,0.046360082924366
1535180297.0334156,2736,0.044721245765686035
1535180359.491758,2737,0.044802747666835785
1535180554.564807,2740,0.04487396776676178
1535180932.8531466,2746,0.044974830001592636
1535181314.228763,2752,0.04487655311822891
1535181379.8439376,2753,0.045205939561128616
1535181445.6263785,2754,0.045005615800619125
1535181510.9405565,2755,0.04482549428939819
1535181575.8689833,2756,0.04498077929019928
1535181638.7895956,2757,0.0461495965719223
1535181700.7319157,2758,0.04464133828878403
1535182205.9639003,2766,0.04505731537938118
1535183663.112533,2789,0.04461248219013214
1535183727.3288627,2790,0.04498445615172386
1535183790.502695,2791,0.044740695506334305
1535184236.223785,2798,0.04489797353744507
1535184935.6356773,2809,0.044652409851551056
1535185064.673477,2811,0.044786322861909866
1535185326.2726457,2815,0.04482118785381317
1535185844.225877,2823,0.04480728879570961
1535185909.9480553,2824,0.04443206638097763
1535186106.679536,2827,0.044513557106256485
1535186234.8675857,2829,0.04468458145856857
1535186297.1034727,2830,0.04493091627955437
1535186426.8869717,2832,0.04460654407739639
1535187630.3280118,2851,0.04463211074471474
1535187942.5629492,2856,0.044638507068157196
1535188130.3693464,2859,0.044209908694028854
1535188316.890509,2862,0.044687461107969284
1535188887.624124,2871,0.04415842145681381
1535188952.2251985,2872,0.04467950016260147
1535189339.7484148,2878,0.04452434182167053
1535189463.9697752,2880,0.044949959963560104
1535189529.4209473,2881,0.044360026717185974
1535189911.1438582,2887,0.0440705269575119
1535190106.7044728,2890,0.04409962520003319
1535190169.6425905,2891,0.04427746310830116
1535190484.8323746,2896,0.04709775373339653
1535190614.7923446,2898,0.044035617262125015
1535190746.3234637,2900,0.04414382949471474
1535190943.5921605,2903,0.044081803411245346
1535191006.2440352,2904,0.04418552294373512
1535191514.3445005,2912,0.04402509331703186
1535191831.2846599,2917,0.04420031979680061
1535191961.7647073,2919,0.04445623233914375
1535192026.8933995,2920,0.04390450939536095
1535192092.1672108,2921,0.044434383511543274
1535192786.9064298,2932,0.044077031314373016
1535193426.6204984,2942,0.04386596754193306
1535193936.532014,2950,0.044298429042100906
1535195017.702209,2967,0.044115547090768814
1535195335.6468809,2972,0.044187042862176895
1535195460.5629344,2974,0.0441138856112957
1535195524.261295,2975,0.043661218136548996
1535195715.409663,2978,0.04376779496669769
1535196343.4993715,2988,0.04345099627971649
1535196717.955615,2994,0.04401177912950516
1535196970.142872,2998,0.04379291459918022
1535197284.1619442,3003,0.043815866112709045
1535197412.1551728,3005,0.04353150352835655
1535197539.882904,3007,0.04393429309129715
1535197662.762413,3009,0.043673451989889145
1535197783.4388883,3011,0.043745823204517365
1535198040.7543855,3015,0.04377315938472748
1535198106.1592836,3016,0.04373221844434738
1535198291.3678577,3019,0.04375874251127243
1535198356.4841626,3020,0.04369917884469032
1535198421.027496,3021,0.044008851051330566
1535198672.1823866,3025,0.044366925954818726
1535198794.602109,3027,0.043658602982759476
1535198985.3685143,3030,0.0438087172806263
1535199048.4141815,3031,0.04405194893479347
1535199174.6573992,3033,0.04371840879321098
1535199496.2517827,3038,0.0433923564851284
1535199625.984598,3040,0.043832749128341675
1535199691.3888123,3041,0.04353776574134827
1535199756.4734466,3042,0.04382937774062157
1535200141.2880824,3048,0.044357940554618835
1535200271.321714,3050,0.04353766515851021
1535200466.001493,3053,0.043144673109054565
1535201049.6594899,3062,0.04375321418046951
1535201236.9071162,3065,0.043193355202674866
1535201366.8759775,3067,0.04374272748827934
1535201496.6703362,3069,0.04321660101413727
1535201625.0942788,3071,0.04394242912530899
1535201752.2793274,3073,0.043453749269247055
1535202324.5242274,3082,0.04318273440003395
1535202576.3980632,3086,0.04478646069765091
1535202705.559399,3088,0.04327797144651413
1535202896.1686046,3091,0.04349885880947113
1535203404.1803353,3099,0.04371140897274017
1535203664.104487,3103,0.04350508004426956
1535203908.8973196,3107,0.04348254203796387
1535204288.7132394,3113,0.04334012791514397
1535204737.3755636,3120,0.04400007426738739
1535204863.4308305,3122,0.042939599603414536
1535205188.1081245,3127,0.04365036264061928
1535205635.2454367,3134,0.04311397299170494
1535205832.2720194,3137,0.043623242527246475
1535205897.1217523,3138,0.04372742772102356
1535206213.4018662,3143,0.04489961266517639
1535206278.2318542,3144,0.04282110929489136
1535206341.8087363,3145,0.04300839453935623
1535206469.094213,3147,0.04289986565709114
1535206660.6870651,3150,0.04295692592859268
1535206982.8452728,3155,0.04327531158924103
1535207175.6665173,3158,0.043307360261678696
1535207241.162428,3159,0.04340522363781929
1535207371.1398346,3161,0.043168503791093826
1535207755.3430972,3167,0.043074335902929306
1535208395.6750977,3177,0.04318498075008392
1535208845.4872057,3184,0.042903412133455276
1535209037.75201,3187,0.04303807392716408
1535209102.7484486,3188,0.043371111154556274
1535209551.2183876,3195,0.043079398572444916
1535209616.153018,3196,0.043164368718862534
1535209678.6975653,3197,0.04353761672973633
1535209742.8479447,3198,0.0429544672369957
1535210059.5861797,3203,0.04313565418124199
1535210244.2063866,3206,0.043157368898391724
1535211771.8594036,3230,0.04316994547843933
1535211962.2228298,3233,0.0447818897664547
1535212092.9698703,3235,0.04268793389201164
1535212411.711484,3240,0.0428432859480381
1535212605.5932558,3243,0.04421083629131317
1535212671.3486397,3244,0.042453084141016006
1535212802.7320592,3246,0.0428672730922699
1535212867.2276926,3247,0.04278004541993141
1535213315.859891,3254,0.04252903535962105
1535213446.5786831,3256,0.04295828938484192
1535213575.7005353,3258,0.04271486774086952
1535214143.9250941,3267,0.04265619069337845
1535214465.1209848,3272,0.04283416271209717
1535214527.4889216,3273,0.042830806225538254
1535214910.835374,3279,0.04274672642350197
1535215041.2288,3281,0.04283573105931282
1535215169.7911541,3283,0.04315675050020218
1535215297.5620954,3285,0.0433117039501667
1535215555.6353345,3289,0.04252106696367264
1535215752.4177303,3292,0.04298663139343262
1535216003.310892,3296,0.042612262070178986
1535216584.9319327,3305,0.042378123849630356
1535216646.5776083,3306,0.04262680560350418
1535216707.9056623,3307,0.04282960295677185
1535217093.425436,3313,0.04281047731637955
1535217602.035166,3321,0.04279916733503342
1535217859.6243236,3325,0.04231591522693634
1535217982.4113297,3327,0.04280214384198189
1535218046.8920784,3328,0.042741481214761734
1535218112.7233107,3329,0.04261524975299835
1535218364.6089392,3333,0.04305219650268555
1535218689.07953,3338,0.04259679093956947
1535219138.1351066,3345,0.042467039078474045
1535219649.592851,3353,0.04337696731090546
1535219904.4536936,3357,0.04255519062280655
1535220160.3113465,3361,0.04286405071616173
1535220291.2963374,3363,0.04247117042541504
1535220683.3137581,3369,0.04239002242684364
1535220873.0279608,3372,0.04223405569791794
1535220995.5787976,3374,0.043030496686697006
1535221119.4895477,3376,0.042346175760030746
1535221244.4498444,3378,0.04240478575229645
1535221429.6669753,3381,0.04242010787129402
1535221558.6118789,3383,0.04212396964430809
1535221750.4905145,3386,0.04246070981025696
1535222006.371639,3390,0.042546916753053665
1535222135.8922071,3392,0.04203318804502487
1535222508.543636,3398,0.042227234691381454
1535222828.948345,3403,0.04231996089220047
1535222893.4474916,3404,0.04232093691825867
1535223148.7804224,3408,0.042053766548633575
1535223602.739118,3415,0.04280667006969452
1535224299.568633,3426,0.04230925440788269
1535224490.7034576,3429,0.04290052503347397
1535224555.6591113,3430,0.042112529277801514
1535224744.8445625,3433,0.04215178266167641
1535225063.671162,3438,0.0421498566865921
1535225435.3332248,3444,0.042498379945755005
1535225499.6634936,3445,0.0422775037586689
1535225745.183923,3449,0.0421307273209095
1535225874.8348725,3451,0.042377714067697525
1535226269.4147282,3457,0.04204171523451805
1535226332.063887,3458,0.04223548248410225
1535226457.0846565,3460,0.04202987626194954
1535226707.4051318,3464,0.04201652109622955
1535227153.8279293,3471,0.043371979147195816
1535227542.5591116,3477,0.042778436094522476
1535227731.7418478,3480,0.04226979240775108
1535228112.5982738,3486,0.042228128761053085
1535228620.0449436,3494,0.04188273847103119
1535228805.3017702,3497,0.04227378964424133
1535228929.333985,3499,0.04180165380239487
1535228996.3153958,3500,0.042658962309360504
1535229318.706055,3505,0.04192602261900902
1535229383.341735,3506,0.04192168265581131
1535229575.2555563,3509,0.04207010939717293
1535229696.7777925,3511,0.042050883173942566
1535229761.6304662,3512,0.04185949265956879
1535229893.1367815,3514,0.04208679869771004
1535230208.1724257,3519,0.042038414627313614
1535230848.4155312,3529,0.042089205235242844
1535231233.0758905,3535,0.04163789004087448
1535231362.8990893,3537,0.04179837554693222
1535231428.0957623,3538,0.041944004595279694
1535231684.1440802,3542,0.04178965091705322
1535231746.6277266,3543,0.04301459714770317
1535232001.3883266,3547,0.042086582630872726
1535232131.183931,3549,0.041892871260643005
1535232510.1205695,3555,0.041743602603673935
1535232573.6764321,3556,0.0418868325650692
1535232762.6731496,3559,0.0420992486178875
1535233017.1429596,3563,0.041664328426122665
1535233788.4413795,3575,0.04179868847131729
1535234101.3591514,3580,0.04184797778725624
1535234166.3774476,3581,0.04187021404504776
1535234295.3375611,3583,0.04211127758026123
1535234868.8121853,3592,0.04346315935254097
1535234933.433509,3593,0.04135708138346672
1535235313.7066722,3599,0.04146050289273262
1535235376.1516056,3600,0.04164846986532211
1535235496.8594828,3602,0.042238663882017136
1535236254.7711153,3614,0.041531626135110855
1535236501.448137,3618,0.041770946234464645
1535236631.4800017,3620,0.04197657108306885
1535236756.5534472,3622,0.041626449674367905
1535236943.3995678,3625,0.04145613685250282
1535237133.6363935,3628,0.041388873010873795
1535237704.4625688,3637,0.04167437180876732
1535238089.5172691,3643,0.04161669313907623
1535238212.8323374,3645,0.04159753397107124
1535238912.4766126,3656,0.04215588420629501
1535238976.9130516,3657,0.0412663035094738
1535239359.4003327,3663,0.04218166321516037
1535239812.2245815,3670,0.041430480778217316
1535241351.5610223,3694,0.04105847328901291
1535241416.5035522,3695,0.041318655014038086
1535241541.8723512,3697,0.04147506505250931
1535241730.829858,3700,0.04135981202125549
1535241859.4268868,3702,0.04155198857188225
1535243184.450549,3723,0.04092671722173691
1535243376.79012,3726,0.04137658700346947
1535243632.2656393,3730,0.0416414700448513
1535243694.3550613,3731,0.041132405400276184
1535243754.625272,3732,0.04104526340961456
1535243885.7236445,3734,0.04170775040984154
1535244147.0873938,3738,0.04110661894083023
1535244340.7552588,3741,0.04121534153819084
1535244466.5688946,3743,0.04116414487361908
1535244594.5724328,3745,0.04100042209029198
1535245032.5518813,3752,0.041279543191194534
1535245227.179874,3755,0.0419350229203701
1535245290.4789908,3756,0.040915898978710175
1535245474.8397024,3759,0.0410623662173748
1535245793.4527695,3764,0.041017767041921616
1535246301.1534753,3772,0.04150671511888504
1535246547.1023676,3776,0.040904682129621506
1535246670.83943,3778,0.04130473732948303
1535246795.927428,3780,0.040938377380371094
1535246860.0658438,3781,0.04119418188929558
1535247242.0420191,3787,0.041006386280059814
1535247494.8928814,3791,0.0411841906607151
1535247624.0874753,3793,0.041217245161533356
1535247747.4794,3795,0.0409829318523407
1535247935.769947,3798,0.04094666242599487
1535248508.4431589,3807,0.04063045606017113
1535248638.141671,3809,0.04108443483710289
1535248703.7715232,3810,0.0411752350628376
1535248962.1715915,3814,0.04130401089787483
1535249283.4569695,3819,0.04074865207076073
1535249415.0999694,3821,0.04137415066361427
1535250060.149525,3831,0.04089405760169029
1535250189.4987898,3833,0.04064818099141121
1535250318.184709,3835,0.0406029149889946
1535251143.3317692,3848,0.04069943726062775
1535251393.5934246,3852,0.04063601419329643
1535251519.8727293,3854,0.040897320955991745
1535252154.421317,3864,0.04085357487201691
1535252470.6163216,3869,0.0410696305334568
1535252914.7344925,3876,0.041062962263822556
1535253102.3663888,3879,0.040853846818208694
1535253231.5653336,3881,0.040587786585092545
1535253610.5527537,3887,0.04010703042149544
1535254049.3009381,3894,0.04134388267993927
1535254486.5414486,3901,0.04069589823484421
1535254549.9635894,3902,0.04073360934853554
1535254609.0663857,3903,0.04051504656672478
1535254732.153637,3905,0.0401948057115078
1535254924.9040692,3908,0.040836870670318604
1535255054.5450451,3910,0.040517259389162064
1535255436.4579573,3916,0.040476419031620026
1535255688.0574284,3920,0.04042550176382065
1535255749.4080222,3921,0.040532391518354416
1535256136.4377494,3927,0.04028019309043884
1535256200.00928,3928,0.04091092571616173
1535256263.0350306,3929,0.04034004732966423
1535256578.5807183,3934,0.04024996981024742
1535256642.3695707,3935,0.04075893759727478
1535256891.7403336,3939,0.0405723974108696
1535257598.8753543,3950,0.040437497198581696
1535257980.2969446,3956,0.04139536991715431
1535258234.792393,3960,0.040015969425439835
1535258360.673667,3962,0.040958717465400696
1535258547.9644036,3965,0.04110654443502426
1535258674.9515018,3967,0.040209561586380005
1535259053.4904583,3973,0.040468379855155945
1535259241.9121609,3976,0.04076623544096947
1535259489.8918009,3980,0.042112797498703
1535259746.8083074,3984,0.0405978299677372
1535259872.3458574,3986,0.040769901126623154
1535260061.2484915,3989,0.04072992131114006
1535260187.8525918,3991,0.0397108718752861
1535260444.0329869,3995,0.04017101600766182
1535260571.7360501,3997,0.04036503657698631
1535260700.121444,3999,0.04019305109977722
